SR1,SR2,SR3,SR4,SR5,SR6,SR7,SR8,SR9,SR10,SR11,SR12,SR13,SR14
-1782.43750442937,2292.4472091347,1443.41706830775,-6517.53001779318,266.666203746572,5204.55906607956,-9603.30692011863,-9953.54459744319,-10745.2888057008,-3937.02542123199,-2772.19806447625,-723.556941231713,-34068.6864033937,-9533.03375194967
336.526413889136,4498.91803283989,2524.73997357488,-1720.08362310333,5777.49175398424,10408.6983743962,-9333.40672718734,4167.87731982768,-3856.22308794595,-12146.9102109447,6039.20113489032,10509.9417579547,-46792.893522501,-5680.24009103514
-3467.35872591287,2712.68885505199,-1182.95599347726,-4861.4760874603,4735.54280204699,336.369379803538,-10679.6679494958,3058.05404537171,-8223.78176107258,-20209.4704553038,3779.20914978161,6911.91020131647,-49300.390083015,-4099.48238933459
-3727.08743434772,359.618558138609,-1333.20443704724,-7257.91758830845,759.041965782642,-3665.36087870598,-15063.8146296144,-5533.66126522422,-8964.99023798108,-28023.1690284982,-3803.48764850199,-2961.1915833056,-42767.8367080688,-8256.63757818937
-3986.81614631973,-1993.45175140258,-1483.45286476612,-9654.35906795785,-3217.45888614655,-7667.09106506407,-19447.9612846375,-14125.376666693,-9706.19880625606,-35836.8674868047,-11386.1843916625,-12834.2934447621,-36235.2834422477,-12413.7928224616
-2307.38351496402,-2853.01440056507,-4401.63392826915,-8178.20903490298,-3020.07836269215,-26438.8166434467,-18281.7651929855,-23099.7798359878,-21274.6181981079,-28531.1987464428,-14722.0411626697,-17504.5249897167,7772.5467055887,-10544.7453530133
-4178.89507397264,-4786.58540596068,-9293.78696507215,-9793.84446836263,-4899.62290953845,-40899.8498924673,-23836.042267561,-36117.9386483431,-36680.8906812668,-3340.61652144045,-13785.2978135645,-19421.6571531296,43206.3293259144,-9137.30724719726
-2773.68472472206,-5342.77019114792,-12261.5574815273,-7979.72245047987,-4854.17718082666,-46782.8621044159,-20509.7785350084,-43086.4624357224,-41513.228780508,19537.9733336195,-14298.3375214674,-23281.5751491785,57445.9803619962,-15642.7657124475
-2158.95056571439,1036.32122245431,-7004.24913191795,-7570.27725997567,-4688.48996337503,-35037.2641720772,-18170.7819120884,-40115.2815444469,-38934.1131765842,9772.73175980896,-17609.8639464229,-23573.4542826414,34730.7000828981,-13933.0797859058
-1544.21640988812,7415.41260587331,-1746.940843869,-7160.8320555035,-4522.80279168487,-23291.6667427793,-15831.7851988025,-37144.100456357,-36354.9976369739,7.49018226563931,-20921.3904491495,-23865.3334361911,12015.4197949246,-12223.3937987685
-1550.3814521078,8753.0328325443,4925.62200689316,-8834.60645045619,-1932.02080879558,-9830.7042760402,-15886.4792059958,-26392.0922691452,-33102.1111035943,-8747.66580081731,-22934.8396836603,-22924.5009720326,-10731.4952856079,-13293.1876276583
-1806.40702150017,7194.44259274751,7593.56170509756,-5509.81434683316,1115.84408469871,1680.38713055849,-12970.3490066379,-8513.82289881259,-23397.7297766507,-10626.7346527427,-10577.5898427479,-7146.227975538,-24262.9196930463,-3993.32150382758
-5833.02028826624,7216.70414579287,8573.65797159076,-9769.86160639673,2351.1605685316,13945.0300436057,-14160.8095146492,-1991.54228174873,-13705.452057153,-12173.9123069681,-3188.9805747252,-1444.95686754584,-39336.4361260086,-7336.9524225397
-5067.73523904383,8040.49069446325,7778.89313051105,-8569.30022665858,1487.50875781477,21556.4503285885,-15191.3800055087,-995.109876841307,-5554.98158556223,-16891.0313303024,556.364355355501,769.283632904291,-50752.0305666924,-6199.9390810132
-4302.45022071933,8864.27726875991,6984.12827412784,-7368.73889076896,623.856932848692,29167.8704744577,-16221.9506079406,1.32235552370548,2595.48898980394,-21608.1504779786,4301.70930195184,2983.52408930287,-62167.6254544258,-5062.92557580024
-5325.91369134374,8103.53841135837,6773.1702534603,-9315.90590361506,16.9314019884914,16577.3657666892,-12550.8651802391,-2458.46440643817,-7783.85086339433,-30649.9976658169,-1317.90947464108,-2617.95037374832,-54289.8795834482,-3834.93836602848
-1723.91292944551,6659.50423868443,9432.4630812034,-4350.28080529347,-160.588966593146,15530.0814385347,-14021.850310266,-9700.91833702475,-8510.92278902233,-28119.5160762668,-8373.40618915483,-10406.9801270943,-32804.7932163626,-3659.09084901772
-3461.41646717209,2112.3628405286,449.427449904382,-8402.26106724143,-5496.06950229406,-9466.0804488007,-19124.4478429221,-22036.3528659856,-20461.1492547412,-4401.14159792662,-11127.7852644846,-17920.8456773311,13326.9162081778,-3348.93248205073
-2078.80511382595,3338.41294511408,3066.16788494587,-7135.639015764,-1921.27032153308,-2255.88851377368,-17093.3280051351,-26158.3416470289,-18245.2812783718,-5486.68758487701,-15043.5962859094,-19286.205624342,7290.79876041412,-8926.06291005015
-2256.25122079253,1677.86733027175,-116.979675859213,-8528.31809203327,-2801.61096324399,-11148.8734686077,-18629.0669116378,-34387.0533772111,-23112.4604648948,5829.72673907131,-18378.6914654374,-23725.818423748,27338.594882369,-11559.548870407
-2433.69731695205,17.321672451566,-3300.12724867463,-9920.99717544019,-3681.95164013254,-20041.8585001379,-20164.8057682663,-42615.7650978565,-27979.639751181,17146.1410414651,-21713.7865114287,-28165.4310778379,47386.3907508114,-14193.0348517289
-5786.90059866756,-1502.72380470089,750.494857896119,-9793.19707498141,-2512.98461232334,-13816.140536909,-14680.2496773712,-41151.1122561246,-32245.472274147,9439.1613445431,-23688.5032075644,-28446.3491965383,25283.8099022219,-13851.9797591725
-6509.54290050396,1042.33423736203,3461.55782539025,-13333.5575780869,-5850.74016069621,-9686.54865078628,-15696.9437936898,-31344.9237023592,-21233.5790561438,-1839.61264977511,-23942.5581466779,-24157.2637196258,2973.3160392493,-10293.7510896623
-1309.78760869801,5621.81306514144,9466.33210647106,-5191.58618629724,537.408685524017,-2084.54897569888,-9708.53636252321,-20270.5618150532,-23356.4699610323,930.720120425336,-13918.6210046876,-9377.2763588056,-10167.266154021,-10988.9277389199
131.839310407639,5973.08766122535,9588.30188310146,-2999.26374281198,554.333883970976,7440.16198635101,-7195.84918956459,-14777.0040496886,-16882.6623222828,-1093.29346151836,-9138.07374159992,-715.145651936531,-24308.9143920839,-7717.26577213034
1573.46624256857,6324.36228397489,9710.27163855545,-806.941301445302,571.259094824083,16964.8729740456,-4683.16196817532,-9283.44616075233,-10408.85457021,-3117.30730011407,-4357.52647731203,7946.98505926115,-38450.562757194,-4445.60386299714
-3119.15730500734,5564.61253726855,6264.62430265918,-8448.79697331321,1532.33111603744,6931.79000939056,-14056.5405670535,-13295.2897394435,-14810.6971581373,-16702.7779051214,-2709.5628140457,58.8341139853001,-53643.3552377373,-8008.7182860449
-4892.00348554179,2574.67944080941,2983.89116565138,-8334.27846169099,-2733.30618450046,9405.32002669573,-16847.3688586615,-19222.5273060277,-14482.9568367116,-22843.3582648039,-278.946383892559,-5123.94909901358,-56463.6819890142,-6473.10196542181
-2399.87026136927,2645.34592432017,1465.78948862106,-10801.7992603844,-2694.30695449747,-1831.92536236811,-19614.593470335,-25504.5090930387,-19766.0508206785,-31280.3285183907,-9470.64389238879,-15513.7605136409,-41850.1048877388,-6989.41235047719
-3449.7033835426,-576.335426032543,-1562.62459754944,-9672.0923884362,-3927.684930861,-5756.20745769143,-19994.8815374374,-35294.4444072843,-29322.479619801,-15953.5605101585,-14027.38575387,-21633.8287510946,1037.71556425095,-12165.4709923416
-4499.53649835661,-3798.01676845551,-4591.03868085146,-8542.38553749351,-5161.06290133298,-9680.48957823962,-20375.1695688963,-45084.3795150519,-38878.908533752,-626.792480548844,-18584.1275176629,-27753.8969760216,43925.5360380337,-17341.5297473744
-2226.61189115373,-2408.19008138031,-5720.82696714997,-11268.3878037035,-6085.32494600862,-14069.967115283,-20924.9009383917,-51214.2757198215,-48303.2646706104,2848.53862910718,-23190.5723839477,-39483.8748268485,53321.6369659603,-24624.3564929962
-3682.59131487459,-1662.14107412472,-3964.42455516011,-6678.06377945095,-4973.86716707051,-9759.23485323694,-14379.7072177306,-48133.8663849235,-45484.1653237939,-2822.30754706473,-25401.2945953831,-31276.4605098367,41698.3731207848,-18168.4510939568
-1656.82485526847,1556.64898035117,1912.25507763773,-8145.60783510655,-2852.1310927812,-2500.26715547033,-14656.4614187982,-42798.058867231,-43643.0542051792,-7944.8617932871,-19852.8821221516,-21444.7892668396,12332.9999648631,-19968.3275724612
-695.183487437665,3257.38421326876,4707.76368665695,-7840.82204819471,-3597.59916329384,3663.52786260843,-11955.894623816,-32041.2089532614,-31679.5501629114,-12776.3289712071,-21211.3294717073,-18344.9244791865,-5049.12927925587,-18399.2571869195
266.457868509926,4958.11943587451,7503.272279948,-7536.03627580032,-4343.06724028289,9827.32289149799,-9255.32770326827,-21284.359234184,-19716.0459555164,-17607.7958542034,-22569.7766550183,-15245.0596007891,-22431.2585506439,-16830.1870532744
-2915.29829613864,6936.44997976534,8428.00257417746,-6700.88430538401,1695.06252127513,21084.1619525813,-14794.9797543483,-22482.8471314013,-18939.9668138921,-23447.3413687572,-17291.1557718366,-10177.5346231535,-38166.3657972217,-15810.2390536079
-1012.71885289997,8070.18830531091,8793.60405296087,-7945.72022746445,1095.49361665547,23534.514102676,-13603.6861450076,-12064.2282243371,-16015.677079916,-25154.1835108064,-4006.26822138391,-5837.73859894415,-51478.7965859994,-15870.3384642452
-790.651263572276,6640.32891397551,5846.63397755474,-10601.1531676799,-687.724162437022,20162.9023405537,-15986.8277556524,-14096.5753631741,-16465.3877806813,-30197.4787821546,1965.01056726836,-2010.14687952586,-55654.4663279057,-13491.7257002788
-1373.37179208919,5225.54744346719,4710.87105377019,-7050.90549449087,-2356.5303327078,15398.9243858941,-16497.281351865,-16101.9831972867,-15117.0038324073,-30386.2534721578,-2484.69164099009,-2316.87882594578,-54770.3362054825,-14512.3378975689
-417.186479948461,2889.22349399328,-762.930137693882,-9314.24937811494,-3634.27432319522,-5295.59866428375,-17049.629763931,-23621.5346796513,-23847.7278034091,-23324.2811230421,-5175.13411900401,-12144.9089792967,-22148.4249887466,-13302.4681566656
538.998812887818,552.899529635906,-6236.73129591346,-11577.5932995379,-4912.01841694862,-25990.1216716319,-17601.9780880697,-31141.086566817,-32578.4518036544,-16262.3085747566,-7865.57657112181,-21972.9392237663,10473.4862284288,-12092.5983562719
-980.186824016273,-1792.77319198847,-9308.39598721266,-8627.29617393611,-5002.57417977229,-35887.197280407,-21688.7424072623,-41572.1651657522,-45889.1224665046,8988.54155306518,-8569.45087358297,-25438.6552654803,41841.9162390828,-18192.0336547904
-1022.22926537227,-4852.23834748566,-10398.9021829367,-10799.1657919362,-5047.97462645173,-40945.5827013254,-22801.1054017544,-49133.8931419253,-55308.3654770851,-2957.1816803664,-22477.8010360301,-37233.4829268232,54698.9091261327,-18635.1371288598
275.35273725912,-671.558869853616,-5519.65448874235,-10581.4082542062,-5589.30236184597,-28112.107180953,-19040.9521083236,-36784.8725200892,-41509.7362799644,-7959.89851528406,-14032.2760320604,-21085.6911329329,11999.7037030458,-13256.7765877247
903.122515508905,-110.951705262065,-3625.28376851976,-11558.4642632157,-5882.66652067006,-24224.5622665286,-17717.056982711,-34391.2264798284,-39320.042879045,-16434.1183132976,-16763.6883504391,-18909.2092205286,-2921.40272736549,-10789.1480596364
1530.89230473153,449.655441556126,-1730.91303321719,-12535.5202747714,-6176.0306254155,-20337.0172102749,-16393.1617931947,-31997.5800494291,-37130.3499779999,-24908.3384565725,-19495.1009199657,-16732.7271098681,-17842.5089954156,-8321.51953687146
-583.71587720979,202.248933557421,4392.77125205472,-11667.3591592424,-1365.77621794492,-12397.0601821821,-12006.2200824316,-17241.3917328864,-28028.6338437647,-27485.5087015326,-16656.8347367588,3146.01591786707,-28462.6134310961,-4934.08147679176
240.205849060789,-204.575513103977,5378.1065286845,-7485.27119995654,-1236.76667045057,4887.37483445928,-13368.9609653391,-11488.3829650171,-17580.681813281,-30340.3889045715,-16028.7176947966,8667.62416735292,-38838.3121086657,-4695.80345959775
-1586.35118419863,1458.68997716904,5292.97257371992,-7854.34732415713,143.715080618858,13077.510914892,-21546.671116028,-17472.7051141262,-17861.4559413224,-38582.4755667597,-13595.830783803,-455.763840119296,-50446.6481820345,-4083.86798496218
-3418.69938798249,319.205834105611,4531.79654672742,-10026.2931396812,-1506.5161369741,9437.84036752582,-20409.7793857306,-15332.0367741585,-10919.5318730026,-45069.6955806017,-11671.4332914054,1923.26047320664,-51933.6318068802,-2667.8895268403
-5251.04759211838,-820.278349652886,3770.62049520016,-12198.2389725782,-3156.74731322378,5798.1697762385,-19272.8875980079,-13191.3684478439,-3977.60762751102,-51556.9154754132,-9747.03562292457,4302.28478504159,-53420.615117237,-1251.91126515716
323.856709710322,306.19884679094,6569.87274499238,-6495.86664187349,-6152.35770714004,2701.99578876514,-21119.421587348,-22421.566147238,-8216.27809785307,-48294.531790439,-15414.578297466,-2161.22006254923,-28094.8626112416,-2708.02556172386
1031.58297701401,-3077.76572284102,-884.748750993051,-7096.19612760469,-7247.62876104959,-13077.3524113223,-20066.4436124414,-29648.1237289012,-18631.0514723808,-28310.0513198786,-14878.3772444965,-4585.49540505558,17681.1365194917,-7926.72347063012
-2321.85678818636,-6779.35478690267,-8314.86504361965,-11113.536290965,-9344.14111191034,-30729.426715374,-23951.4200364873,-41787.8458082676,-33167.6439455748,-4827.73946495354,-18535.7553756759,-14230.5166410008,48357.14207232,-12300.4873753749
2474.40428239852,-296.529933542013,-669.154017612338,-2745.63225716353,-3871.92397648096,-10515.7425478399,-19287.4158895612,-39999.4222548008,-26580.0667130947,-22729.2443844378,-25613.832881093,-9955.24828957021,15624.7084832788,-6594.97833777964
3195.8149275966,1094.08795101941,-561.356659397483,-570.350340429694,-2184.07163767517,-9234.93759723008,-18897.9019728079,-45175.071479559,-30554.5741158724,-19938.8407980129,-30981.5607326627,-12640.124753654,14596.4943503141,-5929.10573637486
3917.2255711928,2484.70584759582,-453.559288772754,1604.93159225397,-496.219231994823,-7954.13269010186,-18508.3882006407,-50350.720500946,-34529.0816868544,-17148.4372010743,-36349.2885280252,-15325.0011976808,13568.2803091966,-5263.23312535882
-3868.46907665068,345.332821190357,2419.20731240511,-7105.89099879935,-4979.69885133952,-6424.03546715528,-17448.789054364,-37918.4069685526,-19617.1024195738,-29526.2733825892,-35265.5284739137,-362.593505684286,-15350.2858518325,7861.30626317859
7710.39790084586,5563.42029864527,2356.2284482196,-3651.72529124003,-1637.00321491808,243.360264717601,-13299.813772276,-25623.350285165,-14936.0289143398,-34096.0461713746,-26978.8045049952,5496.77491207281,-23362.5093437135,-1921.42510811985
6046.32409137115,4581.95809537917,1879.24296817184,-215.156002223492,-1627.54562619329,3242.74076648057,-14366.2427067608,-20693.6136100888,-11978.163955003,-38478.5206096768,-13367.6468802094,11253.6954933405,-37348.3094123602,-529.828384622932
4382.25032843091,3600.49592795409,1402.25749373436,3221.41326169483,-1618.0881450153,6242.12127372623,-15432.6716380641,-15763.8771308363,-9020.29888496548,-42860.9949422255,243.510676861741,17010.6161942929,-51334.1096273661,861.76833149977
1186.96825160086,181.200280124322,105.058437777683,-8685.56209698413,-2394.34706339985,2812.5027319165,-23415.6490656138,-23299.2863305211,-15470.6581201777,-44117.7907873318,-5929.3808224164,19852.7349293288,-53245.5289650858,-1314.60564170778
-3167.65921044163,-2222.10785809532,-2412.1143431589,-15100.3730687,-3958.32033875585,-4411.16762469523,-19150.7194855269,-16180.6531931162,-13284.181631078,-51487.9667490423,-12974.8176168352,8263.10372461379,-47686.2829968482,-3506.6327883458
1968.43719804287,-2436.88178849034,-1879.19798269728,-3879.7041323157,-1534.63509653509,-7026.46977960691,-24049.6219979525,-23252.9749005064,-9056.87851895019,-50113.0542167425,-10915.6144709885,15634.7344513837,-36412.7887515724,-4281.85130360723
-4895.17669125274,-6051.01375055313,-5279.57432088256,-12209.8392255604,-7496.57418438792,-19968.5010073483,-26102.5437998176,-31729.765527606,-43147.5814831853,-29595.598647058,-20063.5176452249,-23300.3104513362,10636.0097180307,-17857.9301355481
-5333.14969085902,-7497.18498694897,-8926.8925267458,-11774.1683943272,-8983.87988862395,-29405.3273284435,-23403.5100622177,-38823.7734740973,-51665.3562953472,-13435.6355820447,-25060.0025399327,-29369.5473565757,44806.7440925241,-19899.2310596108
-3152.69583148509,-7985.31843861938,-10697.0165425465,-8233.72368091345,-6656.39404648542,-31736.6542133093,-21861.0537971258,-43731.495102942,-56494.186255455,-673.334550112486,-25707.0619596429,-35688.4725330472,53280.5665208884,-23952.5990242362
-3478.8385328725,-7292.05271404982,-6095.07897508144,-7805.54875649139,-6773.82769685984,-23201.9042524397,-19628.3721488416,-48197.9892038405,-61311.9864826202,-10736.9263374358,-32540.7588633001,-35043.5773002505,42147.3700330257,-22433.5799309313
-4500.80864806101,-4691.11731347442,-735.423664718866,-9762.80108577758,-5919.04692301154,-17667.4364688396,-16859.3923011422,-45412.4140104055,-58135.7141590118,-17506.2770949751,-29363.7080359161,-28501.6299415231,12534.4858099818,-23123.1008559465
-3913.94070804492,-3333.80666932464,1836.01306581497,-10013.6998999268,-6095.44251483679,-13391.7492873371,-16584.4508406445,-35632.1612481475,-52843.2936730385,-23425.2718690187,-27467.8563337624,-26492.8722086549,-7343.63538499177,-22192.7570500597
-1631.84170486033,-551.261555343866,5739.63919231296,-8016.21778809279,-5394.02797538042,-386.284157514572,-14439.8023022711,-27766.1169657111,-42570.9603395462,-26805.4590940774,-26121.4468438625,-21530.8391163945,-24902.894895494,-20694.6121606529
-4187.02019668743,1536.23038190603,8211.13675713539,-6041.41830632836,859.958553761244,16099.344385922,-17172.6466828883,-23267.6760610342,-33770.1064679921,-32897.5395137668,-25443.3033137918,-19888.3733621091,-39878.9737203121,-17145.7547062933
-773.05675804615,3355.89901658893,8249.84198752046,-6439.85740654916,-1838.37910217047,15698.2294639945,-14793.0398241878,-15333.3887790442,-28055.8677959442,-37951.0925056934,-15916.5025107861,-7596.09739002586,-54540.6358692646,-16333.4089301527
-2036.50454567373,1219.95532722026,5759.69433428347,-8000.99589420855,-2145.59440616518,4147.53837275505,-20284.3997836858,-26812.7704451308,-27073.7442030162,-48630.4926248491,-29247.4545787573,-11557.1339801177,-29268.4170334786,-15404.7520767897
-961.246750894934,1061.81775446981,4533.97311407328,-8980.78473623935,-3648.37090523448,-1828.36464590579,-21840.2763075978,-28585.3175923824,-23725.5628612936,-56496.9691534676,-31149.530125916,-7391.51424148679,-23963.1386490762,-14534.2508169562
114.011072490132,903.680232333019,3308.25188353658,-9960.5735117197,-5151.14740012959,-7804.2676869072,-23396.1528670713,-30357.8649402484,-20377.3816470094,-64363.4454553872,-33051.6056672186,-3225.89451303892,-18657.860184215,-13663.7494433261
-1426.48135025054,-2781.30027870886,-2168.67391516641,-9501.05693231523,-4787.62329207361,-16711.0002674758,-29148.3745986819,-45350.4694738388,-36041.253710717,-53100.5543323681,-34531.2027486973,-7462.76759957592,4887.03337771259,-15424.5138174603
-738.165164958686,-2269.15675906837,-4757.16813069582,-9911.13851797581,-5307.45292466879,-29773.4396816492,-23002.1200684905,-48362.9711499214,-42755.0313050747,-47994.4616678655,-37777.8783583641,-13950.9479207918,6560.81992352009,-17195.0341982692
-1164.25331330299,-3855.57526421361,-8789.87818425894,-9886.42103047669,-5385.60566990078,-40758.0258414447,-22805.1038451493,-57365.5242918134,-53943.856194973,-39809.9702131748,-40141.0148842335,-19313.4745133705,19170.1603106558,-18960.6768934056
-1590.34144026786,-5441.99377920106,-12822.5881366804,-9861.70351351053,-5463.75844644755,-51742.6117184907,-22608.0874607116,-66368.0772804618,-65132.6810688973,-31625.478223871,-42504.1511320472,-24676.0012499518,31779.5002770349,-20726.3191728164
-108.23094471544,-782.579493332189,-5986.74974467605,-10817.0188297853,-6257.38938717917,-45003.2289999528,-18690.9448114336,-57558.8336409777,-58449.2647237778,-36603.1850059927,-40776.1234642416,-23273.7443537712,17580.7573031485,-17558.676822491
-718.015640085563,2052.00238071103,2864.09787623584,-11958.2060481668,-4870.98551974259,-25274.6042057574,-16086.4929127591,-37307.1086535379,-43448.530933857,-40745.9160703905,-38367.7196478099,-11672.4237032048,-6646.95840429515,-11902.2575336285
-372.712740216404,423.613423949108,1900.37762997858,-11199.3696644679,-3206.1794700101,-13134.1618140377,-17062.7711490095,-20606.5080991238,-34267.0745987892,-49928.2279689908,-39985.9940117924,-11833.621901948,-20276.2473962605,-11545.7517253738
-2089.65164211998,-1513.22303006146,2384.68350391835,-12518.8726624995,36.748061619699,-6172.56483561173,-16992.2550667524,-11533.84757079,-33203.4399122088,-49333.8886096925,-23794.6932169274,-3000.55154559761,-30589.329414174,-9272.18336096127
-5232.32445176691,-5052.07497206051,-652.928851768375,-9694.92433703132,-1131.21244108677,-6268.93919803575,-19449.228023231,-6559.62769777328,-35489.9715689756,-53184.0468500406,-13676.0439558015,1011.68082046509,-41551.5267426893,-10918.9072886556
-5664.96838408336,-4532.83772127889,-1574.2466557743,-10863.4841280188,1140.97050725669,-11735.7836817764,-19376.9973775959,11870.7134942487,-21643.7371453699,-60088.2021437138,-6480.17282250524,5169.46556162834,-57021.0552701354,-11545.8914502524
-2705.30770397466,-2958.35305057466,82.0676695108414,-12670.653903109,-3077.80394783244,-4536.8869188847,-18001.8300477713,6914.89863680117,-22694.7074606009,-63860.7048508842,-11157.7242563441,-1292.31558104605,-59660.9784817696,-7437.60349232703
-1529.12063229457,-4656.44450992346,-2857.57908632979,-14286.0853874055,-7547.06659899652,-12889.101307258,-18023.0337065943,-4737.71756404638,-32748.2979780315,-67520.9407207072,-22752.5796534321,-12001.0381791356,-54374.9946543351,-14428.5308681726
-3885.08950957609,-7826.27008455992,-11309.5097763538,-16121.7748505473,-9208.04131707549,-39106.8437936194,-27733.683577247,-23412.9982070439,-53534.5915452838,-57529.2285379171,-29461.3168698177,-20393.5903526843,-4309.92162105441,-17750.5977678895
-1604.77652210929,-9170.75920593739,-13493.6423692703,-14281.9702911302,-9738.73290276527,-45045.2655014992,-28027.7948219478,-32288.7240283489,-52023.9512220025,-25170.8263294697,-29719.1791497655,-24425.7287955657,24340.7447766922,-16038.9879365668
-1571.07758096978,-8629.61580991745,-15554.5940930843,-14892.7711852789,-11181.4676156342,-59236.3466083407,-26127.6576392651,-41553.3326926231,-68036.359143734,-12085.2946952619,-38485.6732026339,-30835.829460159,37245.8804379851,-25114.3686453402
-3796.69563666172,-9793.78086185455,-13149.4482653141,-11074.7469210923,-8440.64556840062,-58215.6956992745,-19986.9401976764,-43670.0477885008,-63318.1974925101,-11208.8027795218,-39426.9188566208,-31736.3168129921,35640.9336966798,-27105.6584744453
-4988.08050409704,-8490.99663224816,-2785.41325249523,-11475.5650596842,-3166.06251139008,-39599.2331621945,-20513.1583422981,-45519.7004388068,-65557.6415279135,-19663.7984842318,-35545.0968252495,-24838.2941987701,10195.4038632214,-22745.7933827255
1439.75073921401,122.787462571636,5637.18615519255,-5503.58015651396,-4260.52134411037,-21209.8877783623,-14571.0050940905,-30948.2034926172,-56319.3036093116,-23844.424779892,-29435.1153210402,-16790.1339482032,-12562.2668898292,-17038.4361524303
-5586.09015879594,-5258.35906516761,5586.99666185677,-6970.65690769674,-7049.91730890348,-20268.8485591523,-21457.2297330238,-22702.2582582645,-50639.390309006,-29320.2746077515,-24660.4051891044,-12435.8130213544,-22840.2664388232,-16045.4930810696
303.072782267816,-3294.43407920748,6310.76414364576,-5107.23446191289,-2697.55448747147,-17229.5267798835,-14392.8635727912,-9537.61993457843,-49073.6776394378,-26473.6455910392,-17522.2783968821,-2827.73383635283,-36774.8418745697,-12532.100884337
-725.572262295522,-3958.91600319743,6177.16659832001,-7095.11954741087,-3322.19239930995,-9713.04405595362,-15133.3302289732,1435.4872867316,-44173.1434230208,-33479.2318426184,-11767.7323926538,-657.859312973917,-45114.0329499394,-11756.7868796671
-1972.132722212,-1794.313830439,3410.90955559909,-8636.18669379316,-2884.60920298658,-16467.6012414396,-14402.5336139631,8689.34143944271,-37713.0397825176,-40481.9432351366,-4454.99843509495,-5393.36580482405,-62960.4176519513,-17444.6193372868
-3884.10661046766,-4724.51515769213,1571.30205595493,-11052.936991415,-6006.87151554972,-24795.5771666393,-19519.0018735528,1693.16835429333,-42470.7501403987,-53176.9544608146,-14394.0794676356,-14464.3260745667,-55873.4282785356,-23321.6477191821
-6898.88869939419,-8305.50306814164,-2131.20072874427,-14895.1777115464,-6431.14118523896,-28688.821990341,-24593.2203366086,-12472.9828814194,-52192.9034701586,-54772.23956725,-23792.9960080311,-24752.2566330545,-24809.0959287137,-24824.1944587305
-6340.65006093401,-11525.692065835,-8996.52400159836,-14747.58610183,-11065.4634279385,-34180.7944467068,-32210.2059916798,-28165.0864394568,-56972.682979703,-43237.6367250755,-26099.6495887637,-24966.7921962738,20234.3036965281,-23550.3891566396
-6166.76289173588,-11196.3532447815,-13262.746360532,-15005.9512331933,-12806.6969299018,-49130.1652550697,-26431.8506716192,-32563.1672267914,-64451.8041987419,-26244.4786344916,-31535.877467908,-30985.1977998391,45687.952389583,-22456.9324824363
-4078.7797587635,-13562.4466515481,-15673.206101764,-5199.05958630517,-7227.46315546334,-49403.3413755894,-22797.2066584677,-36248.7146263998,-64685.1082162857,-4195.20751510561,-28223.551638335,-31893.0703843609,53239.4957529381,-23280.8414218985
-3275.08571217954,-12921.9643388093,-8225.73344103992,-8933.03379584104,-8573.78822174668,-36644.5736414194,-24877.0371795669,-48262.1119767726,-77139.8078620434,-18651.5457890183,-39680.223013686,-38810.6943014115,42596.3668935075,-26698.7088511139
-7344.7924278928,-10938.8836472332,-3383.10239611194,-11379.9943427742,-8985.96266788244,-32834.605749622,-19062.322982505,-48026.7693009377,-72628.3744769097,-27067.692293793,-38874.5341267288,-35558.4705530405,12735.9717618078,-26277.8741696775
-7132.69793268666,-9924.99759035558,-1035.73755084723,-12186.5777649134,-8593.28584711975,-30447.0265016332,-21213.0071307085,-39223.113548696,-74007.0371749401,-34074.2148619592,-33724.3833783455,-34640.8200001493,-9638.14136825875,-25986.2568770945
-3530.14125469374,-6060.64255867898,3976.006050881,-8496.399336081,-6444.9887162149,-10599.8912167801,-19624.2769261627,-34247.8747433648,-65425.8751748204,-36003.1224294752,-29673.1170977377,-27816.6184643852,-27374.5316746309,-24559.0371679813
-5458.74211044167,-3863.98926912341,7994.27094990015,-5381.95230652427,24.8546234071255,11114.5268817889,-19550.3136033528,-24052.5049004331,-48600.2462847661,-42347.7379758395,-33595.4508345723,-29599.2122008279,-41591.5815678574,-18481.2704031388
-533.394639790058,-1358.39022243768,7706.07994571328,-4933.99460350257,-4772.25193176221,7861.94465435948,-15982.3933655173,-18602.5492605194,-40096.0582657903,-50748.0012688786,-27826.7366692051,-9354.45612248778,-57602.4751595259,-16796.4793552831
-6189.72631148435,-4092.85186360776,1521.99147813022,-12185.0353630334,-10569.4363770634,-2537.72713404894,-20925.0211853404,-21597.5592290629,-39956.9147703573,-59966.4766806513,-29887.9823128134,-8765.9954782268,-70169.4239610583,-17557.0644161738
-5541.85397569789,-9221.7746946821,318.349154340103,-14790.3356562704,-11351.6771752574,-5524.47704771525,-24291.730783999,-34939.4238222949,-41583.9682120346,-60759.033885628,-28648.9193460997,-17577.5900024399,-69859.9799895883,-17473.462956965
-5306.59426547959,-6762.6514486149,1212.78010700643,-17650.7066447772,-10857.7827380616,-15630.6797616929,-28514.489861846,-42748.6721088886,-40911.2558095455,-66854.580875665,-38703.9826408923,-25465.1447654069,-39437.6725864708,-22117.8925579786
-2823.98803435374,-7218.48423928022,1298.9373113811,-7467.75323988311,-9000.21464678645,-22401.3252433836,-31793.7019917071,-51078.9253591001,-50159.0669964254,-56447.9997377843,-40686.8429421857,-35153.7039520368,-1369.67680310458,-25086.3631430995
