ato1,ato2,ato3,ato4
-101.961943778075,20.4413697330036,-89.2010838596965,31.560121145819
-73.7047947985658,11.9034623378729,-84.9318993077717,31.0443877485593
-58.459448345852,17.6917488071034,-55.3315174922629,24.378898419151
-49.2519160426328,17.3645743575612,-56.548824344342,13.3152203224243
-36.1674773994606,31.9454249801173,-38.3217306451875,25.6799779087881
-0.703417988442681,38.9121130988342,-26.317640448511,31.9973337268656
-15.3067080488242,44.7324956337385,-29.6977806452332,33.4632573914317
-20.2169972383216,64.42115590815,-26.2316450762141,21.9310014634077
-7.64895447825452,40.1308148115001,-11.3483593290668,25.6156336001027
-3.57131161542483,39.2421146114143,-19.8703093307497,8.65167561424887
-52.3836836118954,14.399884052018,-17.716007153256,35.1853904728309
-105.011075157073,22.347711695855,-32.8674830537624,33.2480259900129
-131.842830430731,7.44222292200357,-53.4408319967171,43.9905118633512
-106.289700280349,19.7493861195627,-72.0327796379248,21.1053945317669
-102.38545200426,14.8870420158567,-75.4145115615802,19.8259718884099
-66.4198242016883,29.3501292694655,-41.5315415234241,12.9966563327478
-30.3731779286052,25.0807901737963,-38.2344049840771,21.4554741460535
-25.8467692262999,33.0895974562574,-22.6060704151686,26.9714532549326
-5.95074420753424,46.6263355936501,-39.4770856409062,30.3557571491658
-17.0979089586491,57.1625076235559,-27.4772000472085,31.3027919042224
-8.80822184533722,38.6498510020877,8.78143394852363,42.3681708431009
-17.1684595390054,42.8461411831896,0.245051233723032,2.61293186409972
-81.0535586765916,21.2270296546017,-6.95853966481695,31.9140474955724
-89.6650423015664,19.9067959679801,-30.15031248083,21.750956070301
-99.6858052861962,20.7263026345198,-61.8124897133209,23.6247073899299
-90.7823706463637,31.3595551215242,-55.638431472717,8.83081137047408
-82.5642464304496,28.200396600661,-37.5600437332246,24.148618507531
-54.1668015114026,25.5944423934712,-33.7970467979332,13.6595319202267
-1.45397343463569,32.4746922091943,-24.429911032378,4.33273271205025
32.0287711067711,31.1560810996918,-21.7114976831145,37.1771371348302
15.2645929002077,69.450386892389,-29.766133913769,24.3229564058553
2.58390151660633,40.4377800797054,-22.5461441951064,40.6151427956346
-0.693807832514722,30.8391519115579,-33.5586285852798,40.7954051691059
27.2761696251249,24.6042640506188,-13.6689218060774,44.3765947191795
-64.1839387174215,25.4461139724376,-18.2647834057571,14.0332311917254
-100.598968725128,19.5313075463093,-23.5567882090848,20.6112960807822
-97.0613042463574,18.834025651374,-57.3249664441312,37.1198391200184
-104.909420508957,22.049864139467,-67.9717770782422,26.7476313308615
-112.438294176021,20.4551082697005,-65.3640602072299,20.0400141475651
-60.9259299400008,31.7901635945434,-50.1445100983343,5.79330368695779
-26.7746790284256,27.0034070254022,-23.4729861108595,15.6191135780027
16.6835682175189,50.0781550800725,-13.557574675358,26.8207402212374
-15.737001588059,58.7053257137372,-31.3589287032649,33.968991446648
-24.0702876236258,42.0278328075818,-26.742084657989,33.2061818792505
-16.0779267668607,25.4780949135072,-22.8630060763604,38.5839014813759
-28.3417703992267,32.5124817350729,-16.88681245018,24.106301299114
-45.4801763237229,7.13119358409925,-31.2164220564693,22.1402526904787
-87.1124693337658,10.6388047009405,-81.588948091344,41.5000437968848
-108.972105968307,26.7768921848484,-73.5528934903313,24.9136405337409
-101.04957712208,11.5270219398043,-62.3959503149402,41.2238436042055
-85.5275082133321,18.2667539778383,-71.1702801177527,23.9928095988002
-73.5177226100973,13.3430466690856,-32.1114004651014,35.9769503181695
-11.9163110792549,22.8106682231365,-29.3768491724635,18.0442070291007
-10.3681223739108,45.6078966814231,-30.3250046561409,21.2289494179204
-21.1536067763826,48.8150816773665,-36.0987131062382,33.1129478846705
5.47787791008187,52.1878285087812,-37.1838186127891,38.5769285917354
-14.1448644806012,27.2108712449155,2.36454260392166,27.3245340835408
-1.00927694291963,12.7588514250146,-11.330880708904,46.6347410289429
-64.0578202675772,25.0942068323478,-22.2770007694844,8.66224696680233
-80.6771750414363,4.53352997055199,-49.5416949185888,38.0495911168062
-97.3656491556044,18.0130559420067,-70.8142632001863,21.2255513411137
-96.3423351404295,17.8194788404492,-58.7104269393461,18.0896752339177
-110.904544564431,25.2838121902922,-68.4274357627832,6.20675630600159
-72.8286079286795,20.5265872364376,-45.7889503988111,3.02440155524398
-41.6565256121827,32.161027304345,-19.0700427051031,29.1442694070068
-28.0399114355343,34.6888744602684,-17.4252449153098,21.3653915186556
-11.2926852309974,44.347455851879,-27.8737710215023,28.1403511589209
7.04437025357245,50.1884085480657,-26.813484812199,25.7315305318713
26.0123212197001,25.3074981853795,-24.333824480595,17.6402751185776
-27.7680973897367,28.5379962782338,-6.73999607554498,24.7372018298976
-65.1764686851298,25.6298282136285,-18.6999561042049,7.0178634806702
-103.140851107457,25.0781603544996,-42.3028035311246,21.0493117049933
-83.6527121118977,13.5312846242932,-85.5062295970096,31.5113177604428
-122.488544325222,17.4837655573238,-90.9407311034492,25.8923741705012
-110.896080089939,15.4423987032362,-63.9327828233583,14.721508959662
-80.3898560526514,18.1520354864229,-86.2555900448432,23.7912052485372
-38.7938303241017,26.4549265750717,-53.7364170671182,19.7906437010161
-3.85862011438435,32.5368315838323,-20.4404220683513,16.4783893761159
-24.2688808123536,38.198447502339,-33.2154392806159,25.6362547111909
-25.4381608338762,36.7262039730908,-27.8207951958275,43.0409474519037
-11.5540834964971,27.1430149363907,-29.1656116854634,28.5894754462175
-56.5499542262133,17.1903354371669,-23.2100263939393,39.1440294089265
-31.5867318480943,12.5248058030528,-47.1711918589745,33.1325748879216
-109.343903258384,28.1320519348657,-51.8019806909944,9.5538035965681
-119.073370806986,18.6722650399393,-54.7357569192039,20.0347270245254
-89.7657052645782,20.9270448020451,-40.5840832586355,10.7573891034538
-66.854975593449,18.4844158161797,-44.0394203368763,11.9954007788069
-64.7582405448065,23.4368964032969,-28.9806038358583,19.3366785747275
-23.0211553919413,33.4283916020469,-40.2376076684557,20.0688734692475
0.377873660940196,43.5837012678164,-25.4969832414982,35.441639648391
4.68519916853444,47.9574538616045,-37.5397661947603,42.9535131532717
14.8343918465737,59.737135686258,-15.253507914357,29.3427129368675
5.21789561709846,32.5286558528494,-13.5820787647192,30.8829656064813
-34.5645869069206,30.6078990751631,-26.7164767138942,38.4155960100595
-78.2847273615453,30.9678111227987,-2.46761543618169,9.28243547961793
-117.952460252811,32.7457570984842,-33.5288725635452,1.87559150867152
-90.2193902447154,21.922428265649,-77.0044976395112,22.1862905811069
-104.977712581088,8.8931848718459,-79.4408688784064,35.7691311763799
-93.5406112859705,10.5678010851511,-69.9272676101426,12.177325193375
-71.2607072303904,13.9973724967612,-72.7363886112758,18.5013584210185
-28.8986598892545,22.106749197363,-17.7530485329724,12.9268423688743
1.95422251556616,46.4574631567307,-30.7219317410227,22.6760560920341
6.39671243076936,57.2622393866477,-48.8490559857592,40.6944982961188
3.43122802531917,50.72437681171,-23.8611273990062,32.4457019263257
10.5167800130276,34.9212117449731,-13.7152058928382,36.4705928920069
-21.7196196550491,28.5553969535686,-20.7565657044073,39.4248019345024
-37.7781586211863,11.0509761276994,-36.7193010964317,37.3812721840565
-85.2052474576775,14.7813027077872,-59.7362186047805,24.5513397169909
-110.609481630542,18.08225646557,-63.4009491669837,32.8199241877425
-78.8285130164838,18.421454846927,-79.3360268241248,35.4181653026112
-97.3945039531141,18.0447488147314,-66.5843721492056,28.4663833949103
-47.2670116714427,30.1004524722716,-44.0174595001259,7.23894516845962
-9.03685222659352,28.1232145914099,-29.6505517280763,15.1502519312896
-1.9204235931734,40.1905512928667,-22.624360933519,15.0626645126157
-32.683081849479,53.6150526858575,-45.504511316566,33.6765836603414
1.66325140830443,47.3631090834359,-21.796627090142,26.4216119263234
-31.4069238318876,43.86242726566,-23.2559313899388,14.8100260346259
-13.2864617621253,27.1905226775751,-5.87892853769158,14.1376337351325
-69.8129742744021,20.6445788739975,-31.2679523296301,18.8078968387333
-96.7106319724931,9.629849391857,-36.1296183737139,31.5349252266307
-129.684432108044,1.19173010575248,-54.4236079557934,43.9814834793777
-97.5797347018858,16.0923524729694,-57.7642960685458,37.8108400008678
-115.372301630389,22.6074504511471,-26.315951507018,1.20996607818948
-58.966511996415,20.9254194534776,-58.3337085937987,7.86092511555539
-38.5904403135221,23.7767981286278,-27.2550461954051,12.4124601673239
-8.19693635007624,39.0816303783869,-42.723063336056,41.5388528492791
-26.6046833761188,50.4945456142228,-30.9841741651654,30.9156077411179
-13.5125849812651,40.1269181581243,-30.7538777358424,30.7371248146695
14.0569462281067,37.8405403223838,-21.6285307294126,34.2191267734703
-14.213808145493,17.4743154196013,-32.1933682869484,35.6197619600833
-70.0440646314702,19.199251896141,-23.1417902734408,23.3566918378806
-81.3680497359384,9.42620374674632,-65.7838154492888,34.9451524906521
-83.3024868569161,27.1750066155897,-65.3943350803684,30.4119728863546
-65.7696542097401,11.0953318459967,-83.8043949601046,34.5231656054807
-69.7565779361674,15.1434823741289,-69.1634928388243,31.231703709834
-82.8884481293073,15.5624943968248,-57.1887018658604,24.2196085236991
-64.3842391295244,21.060450020037,-32.8936828299377,23.9271220347754
-29.3124825046345,40.7736228069343,-35.0440915971284,26.2173969689467
-33.7416093796839,48.6807890497809,-35.2346798680588,31.6143065478873
-11.2092084554319,45.7647693023003,-26.0426084945597,17.2632466819658
-2.4867611309827,22.431217013178,-31.3959989665504,22.8199631992931
-18.76838376014,28.2862034732051,-14.216033624896,32.0352701099407
-57.1148392141091,19.6577982230258,-47.6461416297942,39.8092329495747
-72.3803095533312,18.4607496767234,-41.7365196046236,22.900963081247
-78.2424675951873,19.5480694384776,-78.5885944780939,28.0307592524782
-85.1500777155739,25.6701032804533,-68.764084043338,28.4219513099018
-91.0864160055987,14.5641482344848,-74.2884643208225,40.6316582294974
-63.364190984612,21.1571105841871,-61.0343050839537,18.0734466699034
-69.1394287429866,22.0845679750843,-30.7366109210902,18.7369387145412
-23.6013639528828,40.115024001233,-28.0591938368013,26.7361011135144
-37.6940430081335,49.6334458940289,-21.4249660726289,27.5982821916035
-24.165339987465,46.4019785910413,-24.6886283260211,32.9663465068218
-19.5243356462405,31.3848659548832,-13.7611190804294,40.2418071856698
-16.8902422160047,21.5806991218495,-27.1893858416918,40.753036227474
-57.0148422086138,14.0884308555969,-47.1264409462101,33.7556356651756
-76.0543653422074,10.3966424618652,-76.8440677210078,51.4340805377909
-85.9770495622057,12.6592884495141,-72.1085918455338,40.669533906539
-85.6717518087446,29.0227461432083,-94.728431771004,30.4834171963219
-81.7537753608798,18.4982594530598,-56.8490809637641,34.9942877524971
-54.3431545819158,38.5306006181024,-42.5545823043595,8.84248398539343
-18.3805937041757,30.1513725370414,-41.4391520054784,25.6501219726011
-5.17361896192833,37.5336876762502,-33.9102388312411,34.7528715310356
-37.1765013418645,42.9160238753365,-26.5883548859309,39.7275691912546
-20.2739010003044,44.3156570982936,-25.3129351293667,37.9204273918157
-9.0348365044247,32.620375877416,-14.863358671036,47.3461055606445
-8.23143097437745,13.6212099484645,-12.7737715582561,33.6451234368139
-38.1338341824298,23.3813304310672,-9.24502426487439,24.6551891563506
-89.7725182828484,11.3462954203997,-55.8667485636026,45.409845180351
-105.190060603772,20.1693381327649,-52.1185448085242,34.1675389524974
-86.8318666700705,18.1753151320475,-67.7028804729509,34.9570475185607
-101.385581367585,24.1660326273991,-71.9724749294368,26.4943854510267
-80.6055049115937,21.1464562329633,-33.2437251468116,17.4654277199307
-26.5883903636607,27.2222462586979,-28.6912282800852,31.1956135171943
1.64836409632576,37.8543383242774,-11.4307544613952,30.5345769393152
-6.88737986309778,49.7258331516666,-19.7615117223889,43.3867316089232
-3.05675625087079,48.3802245653989,-17.6992360215028,28.9298876909508
19.7186566231181,34.6971396009341,-4.68151316407733,41.4897352317484
-9.30030133892089,22.6945515044795,-26.3574473663569,39.4887952378852
-34.0931596218186,26.2260229297704,-19.7035805450098,18.3212263850273
-91.905963769917,21.2299877935789,-56.524185479478,40.2395556368508
-89.52741736379,17.37044879747,-90.3772590397541,29.4062966093496
-113.524528027724,15.7992562175863,-90.2425842120284,5.04127216395118
-88.3934669110756,19.0421804759717,-55.7775823909602,9.88933600140011
-58.1194648267942,27.4328602394867,-64.6189546974982,27.1384015068402
-19.8032921760857,22.9803847310332,-35.4311727341301,27.7945464373063
-16.7674553513919,40.8997326813409,-14.8825771781009,36.4633540217136
-17.0338629987342,59.0302697268527,-42.6860263331303,27.596277180531
-37.3545883737408,59.7902192025211,-30.0306336984319,37.1905941264858
-30.0937645428303,28.9839173832889,-2.12546974553941,26.534678515143
-28.0405849432315,23.9515108620254,-20.3733103298451,34.4712307275785
-63.6347346238746,16.7776544028418,-39.3274547756499,47.3557226058378
-115.091186784335,19.4048318534116,-55.4733167906241,49.2509811363744
-102.584197100481,22.547345206459,-57.4540180929084,25.3573448100384
-95.3995836296802,6.918883304891,-74.7256849636352,52.4403905437162
-79.2343502389419,15.7310507811048,-85.9207638404886,20.8135316862883
-82.5409776578843,24.6821336628088,-58.8010079639623,30.7295409374843
-45.0104887209986,18.624999973933,-27.5048011405778,35.5078175338228
-17.1487473974442,49.5979343357717,-26.0481773306494,26.6509607579217
-23.5445136541355,56.8483482095187,-26.5170428891128,40.3221256770655
-4.54839836496169,49.7936068542422,-22.6281889747551,33.1249942213002
-9.43485492175856,31.4720758770836,-2.82099905476271,43.6722352946104
-32.4507659859021,28.833689172472,-20.2545753258054,38.2407017369953
-51.6167731300021,26.3424516936885,-33.5011528669159,27.5881522190045
-85.8619479420717,12.0052773686771,-65.612328903555,47.1724409833538
-110.738370122245,8.33150466100613,-63.4548441289169,42.2055149140071
-86.5983951987866,10.9769199846051,-70.6254064326805,34.1828941845057
-101.380145468023,20.9281356389818,-61.1146574384385,10.0781248327992
-67.8753821614757,27.3978239588782,-31.6239230228196,22.9238554761153
-34.9966438631878,28.0198276089432,-34.4262059700735,20.2457595494851
-6.47530712288705,34.9447117138223,-32.3240806916971,26.3199202215448
-21.0206226067441,41.6676562080641,-29.2500628327611,36.9198105383891
-13.475923321255,31.0851222440517,-18.885954751413,37.3871312415902
-3.23806304187607,32.1086849022722,-22.1726718408371,30.2490302233353
10.8726589655912,29.0570258552282,-39.2753451292856,32.5323748712017
-16.4568365914002,18.1871243648267,-46.41618353509,30.5718495325788
-89.0334341665877,34.3468618895337,-44.5711086284901,26.3808621893474
-110.032738458519,19.8748072736208,-43.8206241146145,30.0050419266644
-92.4634580228252,12.6539274413655,-77.7173776651867,35.0111692258928
-92.8166213875766,15.3548678098471,-66.7571607440375,27.1385197933433
-67.5714153660158,38.9396042946687,-22.4424110846339,5.75545392277032
-52.1686436972213,24.8153186688237,-25.4621343729005,19.4443272408436
-13.2107624032443,42.6078885192455,-21.8378249241288,35.6191936935519
-20.6254596640136,60.1097934009414,-33.7930351928003,29.5654523230397
-20.6920006374148,56.911546492802,-14.7214248569516,30.8373470655547
-23.2691776077637,35.7818389431763,-30.1152708976168,33.4540563419487
-41.2273752420834,25.1478053428633,-23.405350686242,45.0161809472385
-86.1981622586057,24.3945406510951,-38.3017993918141,20.6508698780544
-91.178281232848,17.3814801476413,-55.7105268956616,35.9253821207352
-90.7115818022135,30.6365998145251,-56.7200794322393,28.547937743364
-90.6986128977055,19.6348312172232,-74.7648522660458,19.4787049536733
-95.5290693828652,21.106048066423,-81.3253898693413,32.4582250113821
-86.5752468181875,27.9221602920273,-52.5753056955249,21.3232862560849
-36.0872049094356,21.7225700899515,-30.4154352604744,27.1180576690421
5.75059551310804,40.2707895603256,-31.6072130054147,30.0496529097049
-36.9498904807653,46.1849062973062,-35.6955360015355,40.1532309477895
-18.1898580666281,48.2280823662827,-26.3123821023411,32.6682385209637
-3.39954423443101,53.3972145965116,-21.0627537359217,21.4185730214866
4.02098219504094,28.4671176398629,-22.9199589376371,19.1846073255363
-36.3595732300556,0.0292703878304934,-40.6592783055994,41.1291933619862
-109.138878225354,23.5057035224274,-43.2861507020365,5.29869636938747
-90.9775588042937,27.0514611787797,-76.185184501023,30.4725244966803
-108.216159441798,12.7835798747846,-65.5474882299643,42.1958653379642
-111.333806051571,14.7070229611551,-54.0854632758561,27.4161453514003
-66.4340987327404,9.51004893643137,-54.0081527421335,29.0655472905882
-25.2258871776062,29.3744871167211,-37.9516317738898,25.4669800744715
5.16258922406841,34.982919384083,-18.7036446065044,19.4021405526602
-18.450088513426,53.295815099058,-30.9143256479153,20.3010537788876
-12.3546144361762,65.4358938624998,-27.5973767659641,32.9121809802488
-20.654821620935,32.7719466798056,-18.2048500159635,33.1842964365448
-14.1348219914989,26.3051238317506,-17.658506826079,26.646105279239
