ato1,ato2,ato3,ato4
126.240478058499,63.5162302330878,116.277463559288,106.164791662693
170.903385859613,54.9382384557476,117.425435929182,125.467593141004
128.804040695872,66.4975992293836,116.343103792607,109.532481951962
96.3319840220289,48.7539263773649,104.748264415102,157.380439645254
94.395228437268,46.5013046449595,75.1874561952154,141.487895072808
68.834891494595,44.3625154677333,73.6535396706823,121.077047119576
69.7134181309384,48.3865376758855,66.2140040681736,108.015039869051
71.9095430082798,35.0099745198246,85.8638949438051,78.9457817355181
83.4719638581468,41.6714200001942,90.1697194229355,68.2819559729232
87.2542597289919,41.3453332730826,96.0841534993226,71.4132751304688
112.734207442096,48.5999189491852,87.7512177263112,68.5927774960024
138.868830237881,64.8164966665157,93.8425503818938,81.2030435331739
174.005903276977,59.4057046021282,100.004091084401,96.7090356230548
155.249187408351,70.4246221667738,132.046639979809,130.167573007498
132.72152043351,62.4771751937751,127.29516038158,107.784465746297
90.2268185395688,65.0802941865606,116.191105437983,128.976185175509
91.5069356666755,47.2017883029787,79.5649592103738,148.444558639828
81.9767500561956,38.2255257268259,67.2128127409473,115.181694522064
69.2002968403796,37.258455396224,65.5264710422467,101.23306642741
60.1786178942332,34.9775286950598,42.1076445364765,90.6440668501094
78.0366238915943,42.8675512397729,62.5817317213055,76.5262962370605
108.478662733494,41.4266106236298,80.251751327848,59.3401030144965
101.882863721991,44.9465569686625,76.0913915393824,76.2900899096773
108.577893119189,50.492830843788,89.66682865171,94.3060246662642
133.474082068641,61.5582590059015,91.5025831973148,98.3390258762607
117.937082108416,62.4976785205471,105.209468634951,123.204805004735
144.232678804995,48.0436695632039,105.203364471833,140.340881868945
105.35525115627,61.758888344548,103.579117434769,122.185569338183
94.7840426768744,50.7069552128178,86.8665838116128,117.662188496249
107.422267866626,39.0490355457711,87.7056256061206,111.263501743974
91.5754115768255,37.7972669796811,79.6076896628687,98.0058256472364
70.7425615340248,35.2395191320228,86.3577039864671,77.9874109477483
96.7802605686324,46.5843901920793,88.511530188751,65.1756132997686
115.742162690653,50.2427682143557,92.1639960813879,70.3463009124319
138.530005566573,53.1120267744675,76.9370527469585,79.1263104892308
150.589282248775,69.7250632381667,103.656148362546,78.989669630965
157.130687012762,61.0263750385148,112.076290669749,103.133704626839
142.095443964486,67.5181486601044,105.981036080171,128.850631193593
132.454239837295,70.7417941828426,138.830316043756,119.756115333022
117.818832390677,62.0674362523387,124.625656629139,102.788458543164
86.1984868255516,54.7246937149193,84.0355441896216,115.005870293948
70.7799835191356,49.952498054635,77.8822630064964,148.847299691206
61.904559683906,38.0648394496866,71.2483621969214,101.233033593429
61.2364057965738,37.7523634643612,62.333094916813,87.5627503336143
87.5279249657739,37.603761377585,93.3821862938256,69.3637511977002
120.242442548994,53.8415899257818,75.1884722330966,68.8687441063065
134.950664695886,60.8299994872422,75.1126379770614,71.43235861228
132.462241003656,59.1449753396863,88.9863951478943,81.0041997134166
150.540473703233,67.3860001285105,106.328768956938,104.520081676301
162.361234236765,70.4313937875219,109.334816129129,124.873448785486
147.764905227052,54.3603378648557,125.192704315606,137.66555343797
108.555721606125,56.4937639388051,88.6341294190992,141.639952075992
77.4532294188822,48.5332101143032,77.8859682306266,123.165257504558
87.6026661056358,43.967257343166,75.237542792441,113.905885194011
64.0905867796331,41.8954280594887,59.0146936081774,101.962261401739
96.4922923548111,42.6174898122138,80.7435866237348,77.708218992748
108.81663053271,39.8799191349295,84.0217697875188,69.4478427549121
120.961984053121,46.0767058234959,78.0268436810316,62.1201340854561
94.6495304038638,58.169444308595,73.8649565927706,70.7875387317374
135.84947648413,61.4397033036408,93.3584903293382,81.2394658570614
114.05752930448,73.0422544563737,100.466584146207,92.5993773033481
162.335658562005,70.5798536131956,125.676780727865,107.564372259602
123.074722345286,70.9560179476954,126.049735757814,127.113947113904
94.0596809179366,48.0226979217171,114.363357711389,136.107421013475
62.9480174908293,37.4033356023561,88.3524032331673,143.54665132237
84.2778075229743,42.9908229550615,79.1484361875958,112.138966910947
71.2113674552141,36.684625191497,96.0054013996178,97.0363955639151
77.3837342224,36.4437970639086,72.1929955738279,88.701982617992
91.4374691192619,39.9000738236184,90.1753516126495,64.4181264608621
104.863507017341,48.9461241980979,71.82373898388,77.0038601116886
98.1262796075833,57.738597467795,69.6819513229416,63.5904953517199
120.994783147788,59.4482217554991,84.0767607213014,78.5347899739673
156.141092293853,66.3685029512568,98.9789583853841,92.8010588964746
140.283959164043,52.3824984235887,99.7008903364346,124.754729559557
135.11446069355,65.9361620712695,117.826610475252,126.355610852789
95.4776256453737,53.2967424557456,91.6084653624213,165.052335949242
98.9149042326225,56.6536079801205,87.8237388653706,139.093950477472
83.7795764539903,37.9771991141564,68.6578470565919,146.459738765509
93.1602966820234,39.2610053832968,58.8342536316068,118.099815954418
64.5696870616212,34.4484199782888,59.1876924620865,87.3475852223228
73.9442467650228,34.9495639422726,80.9378596046668,69.3123113236336
86.1232860055696,49.750212881678,72.3078077327011,61.1018562861637
92.8679098008882,51.6557509930364,75.9394596543887,59.9247871761154
121.038653346903,62.1750272357438,83.1875879099059,78.6587497515764
134.35806038381,59.7413916985719,88.0606912840506,85.0069038195189
139.460918148982,61.5969730793657,109.964996852397,119.175462611071
139.557524089936,64.1327207033077,108.600340766087,132.04934888344
100.951192991696,55.2962826116682,100.174431698405,134.258475957706
103.667327229367,55.260708953163,69.8061601683534,145.18298229045
107.857432062226,57.6836860042092,66.0790372752958,126.550312704529
76.7168096223417,41.6931010339944,54.0929879759006,129.541029584239
73.0156844485438,38.741047750611,56.7370308074248,85.2732991841135
65.0088771899702,38.1283625492505,77.0805066188574,76.2583467940577
91.4549224606144,49.0802405238557,76.1020669371792,69.3655341052453
86.8932163154347,55.011470432201,79.1021697822743,71.7898853682246
102.085909067066,56.4703616611364,89.1974102725319,75.4190262848989
121.213105068304,61.7608377432706,107.531047389139,97.9201111383085
148.438592271505,67.3828943350081,107.07821542027,122.72768731692
134.284428564056,54.4742585847096,93.1871915260943,127.685251256981
89.1998917088156,49.7199927882634,73.0029912226702,165.825702610307
114.383893001825,39.6808205603758,57.6876291718681,143.473269617142
93.7384735396937,50.8731404598655,42.0259594676493,126.021315092473
71.2602814894843,43.6161350648179,72.3438709964015,113.206335703829
85.9053149361415,54.8065831039658,70.6713619143734,73.9519887918493
102.026628951025,42.68230222138,79.2195409946478,70.7752922715692
116.831828307073,45.0700756717788,71.9131072737683,66.0434303207407
89.5894065553918,48.7698204029554,82.647487465286,70.7840774889622
113.216789735252,59.6820087880215,81.4821108334191,86.4396966245232
134.398763307666,62.8992733924159,107.545143934592,110.992839803616
164.783508871338,57.2042340983328,114.509005813697,113.996630600755
158.026502875024,60.2208140946624,122.347096436834,111.706087540268
105.696634829103,56.9217830270833,102.428335776624,147.693543992722
90.6251415740106,50.2314801005359,83.2131635224585,129.317920653733
81.7462066714482,45.0488863380741,73.31630590394,128.798539872383
90.5421923528302,49.8798509519296,66.7238557538896,110.838592969311
62.5072911022132,38.1109341202688,67.9886517551234,85.1909722509686
91.4200785016118,38.82710900431,81.9769753716636,75.703600083575
115.740991712276,44.062640771024,95.4266417050761,71.1912323852471
113.042500165783,57.3795316651071,94.3252013625064,77.0682796315478
129.89543166297,62.0294476366361,92.4335463325426,74.7978081573949
161.893378232885,65.2336937294335,111.749891597725,104.101628705643
165.32606292976,64.1653032936658,101.95169151548,117.237342077636
135.673150034931,70.7277619586215,116.611277633933,125.58985682349
99.4997867698399,57.0979191498528,93.3846954663418,140.651859289615
116.506508168049,47.5758953656152,66.7247361599635,139.794539941887
56.8015645290425,47.6627303764211,76.6315880866918,126.374910080437
93.0674231088308,35.0336711703793,63.5839370698262,107.660466057359
72.8329087123818,45.1730107691708,65.3627812515109,94.9634691549302
100.703363211054,43.6639667255664,81.3426068453089,77.8288783153737
98.5161416648776,51.5769676917477,78.6073570495833,68.900415328768
104.50356283134,62.2324978681974,66.0031357188438,58.8850279091541
87.9725208389475,70.6690534608233,76.7192064759163,83.0335058896931
118.207520443085,64.4027720906695,110.927057207926,106.405614680059
146.520478556916,69.8547119612118,109.603859797204,128.25390282419
129.936389616133,57.8860346535684,116.707524377658,143.290269012842
90.0022580417097,51.0929491530436,84.5626179860521,136.971410478911
81.9671476283021,50.9973369316909,75.8905130715656,117.639202405041
72.2663678159345,39.6739498949774,64.7901198446916,149.168210284464
77.3980854130953,39.8127975386556,42.1101710395742,118.241754649939
54.0418216123999,42.6974063941025,67.9839749545115,93.4969416718044
76.3981722618494,29.571378582409,76.6328778632316,83.3382932329992
94.5760843461728,55.4781613010046,80.1999120200177,62.1462531345619
95.858348386603,60.6019280663727,80.2262234064185,72.1376282652759
121.901767066475,62.0280318152919,83.0848592860339,85.1457991597298
139.504630385519,59.7546190317205,116.998642415332,110.208105846227
134.139286716514,62.4455609406562,110.447715283672,133.38796542879
134.211653857367,72.4135637098979,103.222771541525,126.806762178365
111.642075584756,52.7340376778073,89.778387788189,147.883694735455
84.6397206316655,45.1556272447792,71.8341362568382,151.113553828566
80.1990856486149,42.2322635741081,49.9995894768756,153.629283257263
65.9913933361587,46.5784891086822,68.6154388289029,113.866339562736
76.0392798738836,45.7772733721291,86.1917741644173,86.7045277093505
94.249602307482,43.0119469406593,81.2152969186297,68.8050826526178
108.987917687928,40.7409373889371,71.6579228557856,61.4364624273796
102.252890561632,46.0284518785395,82.0142618279704,73.1684487599117
114.512577031278,48.4046315550879,91.5260843550189,83.1425520749172
149.253986781676,66.4783612466882,102.589378673657,103.249811640416
168.862945461959,68.8242089717252,92.0902162468047,125.207184001658
179.699472813496,68.7608503304566,108.736868905453,131.951327826172
109.188783943619,63.32334981648,108.056759917116,123.825344464842
93.0470364637188,43.705179197394,98.1772455150632,120.232185077217
86.2683519133754,41.1119175634986,76.3098988842196,135.88797616916
74.8121707822232,40.5796042048891,69.8910573814391,102.911999915725
79.2181049360665,49.1565447967219,85.1320835165523,69.074964425343
78.7201877773144,40.0236380457533,92.0370737180751,82.5907014234418
106.710085697728,48.7865633592845,87.3568998889595,69.3374456792052
105.948782075493,65.983620187495,74.1744672769608,59.8138471730074
113.208658107568,67.1337651483749,97.547642346297,73.40656986745
118.024495308617,62.8419838424759,88.4295455955202,99.1149875774935
128.095613246438,54.1548468065928,106.215993823609,131.784487367559
111.539189065932,66.4057405906936,108.480684261176,116.094000515956
88.0089281447102,61.4281794004665,103.29333749543,136.177232477749
102.064373071604,65.288754618974,84.0089868872941,133.049481776858
82.5822351947585,49.1332394299812,65.4192521592407,146.565573238228
74.4490948261994,42.0253207526839,69.5832211751701,123.483898299669
72.808974364533,40.4003776029201,68.3842023964416,79.1100959566022
79.4842675907156,38.0717402836971,76.5548701540035,76.2872821417676
127.069327551245,47.8081604740738,82.6481286045633,69.1070311171032
93.2531654786488,49.771908269753,74.5409236871247,68.7767725385605
109.655416796474,59.8228545056659,90.3129185517385,77.383601300063
149.692959321674,78.8219407217927,96.6884026164872,84.6906336600266
154.360271491256,67.4866218097924,108.750357025822,114.455194639753
152.804895691805,54.0271903113264,106.13860334745,147.998304335416
101.319813553445,51.3599912267295,111.240335777932,127.365328380515
83.3477740146324,51.4530719000752,71.2682899856532,128.211696719705
76.1666992131966,47.0600328319973,77.2207139243893,138.275984460342
68.3309550777974,30.8752577922954,62.0419350266291,124.162503089397
70.8091098565416,24.0743186913169,65.4780261255256,90.8177142031461
95.968533666957,46.1909785143991,81.4969901882524,66.8724882323778
116.345470797603,43.3081995788096,83.4150955734029,52.3005035010489
103.393324976998,54.7253507336555,85.8252045190244,62.7921416624472
123.186387164982,77.8029523399612,87.6749947181288,77.7048936915368
125.513428146281,57.7491439144522,111.133539945473,113.595174408576
155.575471867691,65.9812777105589,112.922579386573,127.375379036828
