tibet_region1,tibet_region2,tibet_region3,tibet_region4
-3.02034474677176,-4.27686406262979,-2.15797664898057,-2.04684226016265
-1.89459643746356,-5.74174434031759,-2.91660391047637,-4.93990202632524
3.32493644123701,-4.13598755666999,-2.57333907741372,-4.17829991036829
5.40029199322663,-3.54908261582965,-3.73708011866898,-5.26961548187992
8.61705930801165,-0.816046758746209,-1.93327860041491,-3.23511449552395
6.47960855659232,3.76024145869171,-1.47220563776391,-2.43701770064176
4.34215781947665,8.33652969948872,-1.01113268232314,-1.63892093761046
0.526967998678201,8.24072051318933,0.0537327574465864,-0.729540018416273
-0.45769174788035,11.0995904141543,1.89085196775775,1.0256205643982
-1.71838882453852,5.39358571196786,0.656125673879018,-0.894661791847175
-3.3099434802937,1.2919748474318,-0.0261565437840839,-2.19806704034054
-3.43968343142285,-0.394874022043228,0.860667130899846,-1.80980283932655
-2.14340648973565,-2.31048839700972,0.974573070964506,-1.1960218644364
-0.130564809961985,-2.4000459468461,-0.0128887739152678,-1.32722487329495
-0.472413504270399,-3.64319263919428,-0.866225816950362,-4.37883768441197
1.98230655578874,-0.223525556919425,-0.0346322554534161,-4.77142563175767
2.56966377592769,-0.467891352801096,-1.86212958792044,-3.18688025292128
0.625589610380401,3.77827032556263,-1.20790527114189,-3.82669468494235
0.792750784992633,10.4344098425439,0.665802120318717,-0.413113735570442
-0.515249416732835,10.9146967991021,0.381538137112574,0.76178691777943
-1.11542978290334,9.60086741458599,1.62032401663882,0.969616396810301
-2.65452341144906,6.73000430703214,-0.102344927367985,-0.898115576572112
-3.37285483815968,2.07256379339869,-0.46837236748768,-1.44675149480499
-3.32084137121922,0.028911698890888,0.428679883246537,-1.42978982695067
-1.93253212915846,-2.96616574135945,-0.507399837165991,-2.35549518476979
3.41469310837832,-1.1730999971024,-0.342808858010798,-2.04782940964706
6.88796278688473,2.03938502369664,-0.075390273890388,-1.50097460242352
9.22619285800281,2.5820039236576,-1.17379310453356,-2.57753260998074
10.8264058461884,5.05717925327976,0.310744969434636,-0.880177144373078
10.6799804133374,4.74086833664653,0.414815448464886,0.206002416864898
6.42024563460931,6.6892650009342,1.00590179893639,0.72577261541231
3.63271911911307,11.0327295577445,2.46418624699757,3.49884191155434
1.71800344677204,8.92118495337817,2.46049964908631,3.07709927790563
-0.520193923587339,6.03623317780138,2.13925968703403,3.10285742629602
-1.44339132197874,3.37860809878579,2.2464839155956,1.90346596297563
-2.51133619684232,0.146315797688249,1.32055298952005,1.94259130052023
-1.22707350487002,-3.91709829042254,0.33322269211696,0.278113844658589
2.60231917450507,-3.7541178621149,1.6828825353114,0.725754063546427
5.5403407503099,-2.45532496753244,0.999891927145341,0.369364553610554
6.57061096044055,-1.15823113753074,0.132983424197582,-0.888075948777524
4.2208197187234,-1.12467528000778,-0.566895688365724,-1.81255988018583
3.0365444284314,3.6533681900741,-0.513658557312503,0.0409851241238983
1.0483732635386,4.47698962840483,-0.429097559843813,0.300978532367393
1.17981757587159,1.68114618549922,-0.272634786473567,0.605632662854366
0.161652697721519,2.12222848613398,0.584071324998012,1.40851197240437
-3.25966473157147,-0.390144531428814,-0.29346499663292,0.184924856075418
-3.02796035119001,-2.2075915428984,-0.429608483137863,-0.354381594365561
-1.10229894171991,-4.03572652212591,-0.306581397932674,-0.0166248541270412
-1.08309020238356,-6.49859487947606,-0.786063007449591,-0.389886894256462
-0.880787327698381,-4.72845856439398,-1.92714780480951,-0.598033154826652
5.0201906033354,-6.05766863651822,-0.717593143416208,-0.689600511929718
5.1163112574919,-5.38506620356015,-1.15652659722111,-2.2511742172376
4.19631158348723,-4.2483597100592,-3.43724721269582,-2.92504859219834
3.21984579478368,-0.696150710492008,-0.564979996712458,-0.520541354777012
1.75913539180442,1.55719949203689,1.20959124113283,1.34742258393254
-0.0292097811071001,3.8962648514126,1.17871177693208,1.52600466646368
-1.5525309068364,5.89046510409336,2.34529321328286,2.36243608255278
-4.2491323741108,0.339225324324402,1.94225919238662,1.08373767065447
-6.76273459035073,-3.99931350510035,-0.517170976106358,-1.05430765232387
-6.54587119575366,-6.93680178422329,-0.100526859836092,-1.35019385268687
-5.11373490579875,-8.12564255712795,0.194722673610374,-1.44034965073459
-1.84286374892725,-6.49228046874003,0.233286644424742,-0.260296046804792
0.403146263579445,-5.61525162776717,0.440845458618095,-0.102782972770256
1.29543844296552,-2.67328164947986,0.159433805584026,0.0343738878180138
0.997847302592393,-3.09840320559586,-2.30848985261494,-1.94465044667345
-1.65389353347275,0.53942272311368,-2.26207380285186,-0.186990835991658
-2.95235763848142,4.51791660579897,-0.862298589069597,1.16469150521899
-2.149542249324,7.60971986164599,0.652512462349028,2.82135386086448
-4.04669614513236,6.11906116466691,0.567639868438584,1.95429721330315
-5.68578260866589,2.22041498320462,0.0979567352201669,1.20171717625725
-6.38984492063489,-0.195431959831796,-0.48507202897341,0.829704765220978
-6.2719652829804,-3.60001484945569,-0.61743484613716,0.197260944255117
-4.52473566268644,-5.38391544988797,-0.414946244919412,0.610926865349485
-3.28778136412526,-6.20851516248975,-1.22670748830342,-0.0459447873467969
1.44456702516679,-5.90926460415936,-1.38272087312033,0.0690910064372754
2.78097845722517,-3.65208942775621,-1.83342489295749,-0.418632609831485
4.16201842220638,-5.29544609525577,-1.68339926232734,-0.418288065225838
1.60850622754611,-2.8004773172949,-1.19801448686149,0.192065893815995
2.84435412451921,1.20344977704238,-0.205745308229359,2.81099278602923
-3.15759473754632,4.82728642084363,0.640668585095354,3.97140977145184
-4.85133113535346,1.0361332911998,1.03252278704957,2.81356220220557
-6.24455842471482,-2.72414187822922,0.206893586824017,0.955544662481078
-6.10637206953378,-5.79628009976832,0.702751910524263,1.46838163101419
-3.85349800774031,-7.52561936598449,1.38191199230571,2.38795350649204
-3.21925655149305,-9.37325588085619,1.34126532941015,1.58818379642456
-0.653337923930509,-10.9705373647464,-0.0746344881212359,-0.21523706655788
-0.464937149457274,-9.18976086266592,0.0390055951091551,-0.644029499553327
1.62401568735894,-8.44343745521948,-0.247403064522372,-0.652534337313297
2.82447673010932,-2.983769522805,0.530725950485356,0.771330356793547
4.25000412645469,-0.137139381154054,0.954131128146283,2.41972588011835
3.05732169461784,1.28450945529352,1.46638696244167,4.63068082289775
3.68301404429128,0.658293409381999,0.985018158134984,4.28423974549521
1.05930611400315,3.12448619437613,1.24931951375147,3.80156046439521
-1.09745949647019,-0.174325323644645,1.76001381950193,4.25226326290454
-2.85766376732114,-4.33624070511282,0.352434072863831,3.41222963211898
-4.2676870247927,-6.67603406387248,0.315959886831772,2.21657335095986
-2.05859172088936,-7.63402012139052,-0.283880821599435,1.46680852982698
0.150503571369652,-8.59200623212826,-0.883721539069728,0.717043703892045
1.91046825945882,-8.77640256873668,-1.50723702180129,1.37534253881799
4.23035407916878,-6.40933356333752,-1.46882844580117,1.37670905957644
2.8375115402026,-6.11601767093957,-2.27650511248778,0.202457704606634
1.7744375350829,-1.57083160402823,-0.352713589706729,2.86131987618214
0.711363540235795,2.9743544624168,1.57107793417589,5.5201820543251
-1.21104371698478,1.95344501717561,1.1158180881532,4.93637263639864
-2.45408682603423,0.0708469676271993,1.62662772105266,5.64031003636974
-3.94961433554719,-2.92054907209968,0.837650780956591,4.46418570603086
